name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
melbourne,2024-10-09,18.8,4.3,12,18.8,4.3,11.9,4.1,61.8,0.004,100,4.17,rain,0,0,24.1,12.4,281.8,1024.3,4.3,17.1,274.3,23.6,9,10,2024-10-09T06:43:29,2024-10-09T19:32:00,0.21,Rain,Clear conditions throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-10,19.1,11.7,14.9,19.1,11.7,14.9,6.4,57.2,0,0,0,,0,0,64.8,27.8,0.3,1020.5,17.7,16.3,245.2,21.2,8,10,2024-10-10T06:42:01,2024-10-10T19:32:56,0.25,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-11,16.1,8.3,12.8,16.1,8.3,12.8,5.8,63.1,0,0,0,,0,0,31.3,15.1,196.1,1026.1,27,15.6,209.2,18.2,9,10,2024-10-11T06:40:33,2024-10-11T19:33:52,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-12,16.3,10.3,13.5,16.3,10.3,13.5,5.7,59.9,0,0,0,,0,0,27.7,18.3,191.2,1027.9,30.2,15.5,265.3,22.8,9,10,2024-10-12T06:39:06,2024-10-12T19:34:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-13,24,7.1,16.4,24,5.2,16.1,5.4,54.4,0,0,0,,0,0,55.1,27.9,359,1020.2,60.9,17.3,248.4,21.5,8,10,2024-10-13T06:37:40,2024-10-13T19:35:45,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-14,19.5,14.5,16.5,19.5,14.5,16.5,12.1,75.6,0.018,100,8.33,rain,0,0,31,18.3,185.7,1018.4,54.5,16,197.5,17.2,8,10,2024-10-14T06:36:14,2024-10-14T19:36:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-15,26.4,10.5,17.9,26.4,10.5,17.9,10.6,66,0,0,0,,0,0,20.2,13.2,78.1,1018.7,68,17.7,221.8,19.2,8,10,2024-10-15T06:34:49,2024-10-15T19:37:40,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2024-10-16,24.5,16.1,20.3,24.5,16.1,20.3,12.3,61.8,1.991,100,8.33,rain,0,0,41.8,20.5,1.3,1016.4,81.1,16.9,164.2,14.1,6,10,2024-10-16T06:33:24,2024-10-16T19:38:38,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-17,25,16,20.4,25,16,20.4,13.7,66.5,0.112,100,4.17,rain,0,0,53.3,25.7,12.1,1011.3,81.5,17.6,159.5,13.8,7,10,2024-10-17T06:32:01,2024-10-17T19:39:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-18,22.4,14.9,19.1,22.4,14.9,19.1,16.8,87.9,3.899,100,16.67,rain,0,0,55.8,22.5,338.5,1001.5,98.4,14.4,69.6,6,5,30,2024-10-18T06:30:38,2024-10-18T19:40:36,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-19,16.9,12.2,14.3,16.9,12.2,14.3,11,81.1,0.058,100,4.17,rain,0,0,40.3,29.3,199,1016.3,87.2,10.3,197.9,17.2,10,10,2024-10-19T06:29:16,2024-10-19T19:41:35,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2024-10-20,18.8,11.9,14.6,18.8,11.9,14.6,9.7,73.4,0.5,100,20.83,rain,0,0,27.4,25.7,183.5,1023.3,68.3,10,124.1,10.7,6,10,2024-10-20T06:27:55,2024-10-20T19:42:34,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YMAV,C7520,YMML"
melbourne,2024-10-21,26.4,10.1,17.4,26.4,10.1,17.4,10.7,69,0,0,0,,0,0,26.3,24.6,22.2,1019,43.5,10,276.8,24,9,10,2024-10-21T06:26:35,2024-10-21T19:43:34,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YMAV,C7520,YMML"
melbourne,2024-10-22,29.1,13.1,19.6,28.3,13.1,19.5,11.5,62,0,0,0,,0,0,48.6,42.3,22.1,1012.4,76.3,10,225.6,19.6,9,10,2024-10-22T06:25:16,2024-10-22T19:44:35,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YMAV,C7520,YMML"
